# dataset: GeoCSV 2.0
# delimiter: ,
# SID: AU_MCQ_00_BHE
# sample_count: 26401
# sample_rate_hz: 40
# start_time: 2022-11-21T06:30:37.000000Z
# field_unit: Counts
# field_type: INTEGER
Sample
35581
35598
35624
35641
35530
35475
35609
35538
35496
35497
35550
35504
35402
35420
35417
35434
35413
35421
35481
35441
35381
35463
35474
35505
35529
35531
35614
35603
35657
35675
35720
35759
35725
35787
35862
35858
35858
35923
35919
35930
35906
35964
35998
35948
36024
36006
36026
35995
36017
36088
36036
36070
36036
36011
36012
36026
35983
35958
35967
35884
35902
35865
35778
35806
35769
35669
35700
35722
35645
35579
35604
35622
35562
35496
35515
35570
35541
35516
35473
35514
35476
35393
35369
35273
35385
35388
35278
35202
35113
35181
35092
35024
34986
34917
34925
34774
34668
34634
34650
34549
34459
34529
34524
34505
34444
34420
34354
34271
34085
34070
34421
34510
34231
33977
34153
34293
34049
33897
34025
34186
34134
33919
33810
33886
33980
33959
33774
33872
34061
33977
33901
33862
33913
33798
33747
33914
33875
33890
33968
33982
33952
33896
33925
33914
34010
34203
34110
33965
34059
34167
34090
34049
34195
34172
34130
34281
34414
34446
34333
34345
34486
34451
34455
34601
34645
34634
34631
34621
34634
34652
34645
34630
34692
34791
34769
34695
34821
34817
34716
34827
34858
34888
34869
34874
34941
34908
35028
35055
34995
35042
35022
35033
34995
35059
35126
35072
35126
35039
35087
35170
35156
35180
35114
35211
35164
35147
35278
35200
35169
35369
35643
35626
35352
35200
35499
35852
35666
35507
35729
35796
35596
35519
35749
35821
35642
35730
35828
35747
35793
35869
35831
35829
36006
36114
36026
35939
35955
36046
35994
36023
36173
36138
36107
36170
36089
35970
36002
35988
35982
35933
35902
35854
35842
35853
35742
35735
35709
35767
35740
35640
35641
35652
35662
35647
35647
35635
35585
35445
35519
35547
35454
35523
35485
35447
35414
35380
35418
35394
35413
35390
35292
35269
35294
35307
35327
35339
35257
35196
35108
35124
35127
35009
34981
34880
34887
34897
34825
34749
34726
34658
34519
34518
34449
34466
34327
34211
34308
34241
34114
33967
34147
34199
33831
33854
33995
33847
33792
33719
33678
33739
33615
33666
33774
33588
33621
33728
33624
33640
33655
33631
33640
33746
33812
33692
33758
33897
33841
33782
33888
33989
33919
33955
34061
34078
34125
34084
34125
34194
34118
34173
34239
34271
34288
34279
34329
34383
34425
34445
34559
34535
34488
34654
34713
34705
34669
34747
34794
34774
34895
34893
34841
34922
34989
34931
34970
35019
34962
34953
35048
35026
34956
35050
35105
35091
35075
35241
35199
35150
35303
35341
35399
35387
35497
35549
35541
35582
35634
35696
35656
35716
35784
35816
35801
35880
35986
35910
35921
35960
35992
36000
35964
35971
35990
36017
35891
35864
35930
35909
35898
35804
35833
35846
35748
35742
35722
35665
35642
35665
35605
35482
35485
35523
35412
35356
35363
35281
35182
35096
35107
35077
34984
34971
34921
34853
34861
34838
34782
34740
34777
34756
34619
34637
34604
34557
34551
34570
34550
34450
34491
34425
34363
34337
34330
34278
34229
34249
34144
34172
34153
34116
34129
34082
34119
34098
34009
33977
33954
33961
34004
33949
33882
33836
33862
33830
33773
33800
33773
33823
33803
33792
33785
33764
33799
33751
33797
33825
33824
33814
33799
33826
33797
33838
33843
33777
33785
33783
33798
33787
33726
33757
33802
33767
33716
33755
33801
33774
33762
33794
33884
33917
33890
33965
34022
34024
34097
34133
34181
34191
34159
34242
34296
34350
34368
34377
34403
34404
34464
34554
34591
34556
34617
34688
34701
34743
34816
34833
34802
34846
34855
34851
34923
35022
35020
34985
35152
35249
35178
35157
35230
35322
35315
35381
35422
35410
35455
35533
35603
35525
35514
35637
35706
35723
35757
35768
35830
35834
35863
35945
35916
36049
36045
35956
35984
35984
36080
35965
35880
36002
35883
35831
35886
35866
35722
35640
35807
35754
35628
35613
35683
35571
35434
35491
35367
35350
35331
35283
35252
35237
35217
35039
35028
35038
34899
34868
34941
34929
34745
34659
34739
34601
34490
34517
34508
34399
34316
34347
34183
34110
34135
33997
33885
33900
33881
33750
33707
33735
33678
33598
33576
33538
33498
33491
33489
33425
33429
33462
33372
33390
33395
33397
33370
33275
33332
33266
33241
33261
33206
33216
33130
33145
33175
33087
33113
33159
33107
33075
33018
32972
32997
32954
32921
32890
32897
32920
32880
32932
32882
32867
32886
32899
33037
33065
33038
32979
33114
33194
33154
33222
33263
33297
33356
33442
33477
33527
33467
33654
33694
33668
33857
33803
33980
34011
34017
34133
34152
34268
34279
34255
34293
34420
34439
34475
34562
34542
34590
34566
34579
34602
34528
34648
34613
34503
34633
34679
34582
34500
34621
34755
34630
34600
34668
34715
34742
34698
34809
34854
34856
34875
34984
35014
34940
35029
35004
35012
35001
35075
35047
35004
35114
35071
35020
34981
35101
35105
35005
34946
35031
35087
34970
34981
34941
34986
34979
34886
34921
35007
34990
34846
34877
34889
34754
34741
34799
34794
34739
34671
34705
34710
34704
34680
34521
34605
34675
34516
34499
34550
34503
34444
34511
34560
34499
34471
34510
34527
34501
34529
34553
34528
34564
34577
34592
34572
34573
34558
34468
34548
34519
34479
34524
34357
34286
34342
34246
34181
34201
34006
33700
33603
33946
34688
34411
33400
33436
33828
33967
33540
33587
34217
33642
33158
33470
33807
33564
33290
33504
33288
33135
33559
33793
33229
32845
33362
33605
33376
33303
33327
33355
33215
33303
33262
33137
33487
33441
33238
33233
33476
33474
33192
33276
33325
33413
33409
33424
33398
33267
33310
33396
33478
33411
33406
33371
33400
33541
33507
33469
33514
33600
33490
33396
33437
33562
33670
33561
33487
33442
33519
33513
33384
33463
33500
33429
33417
33413
33439
33509
33417
33366
33440
33359
33357
33554
33584
33501
33457
33522
33673
33633
33612
33652
33586
33608
33749
33815
33712
33575
33595
33732
33709
33651
33676
33623
33622
33611
33663
33639
33556
33587
33585
33589
33545
33538
33510
33531
33621
33582
33437
33519
33599
33538
33414
33328
33661
33616
33306
33336
33473
33567
33419
33318
33360
33332
33466
33417
33315
33381
33425
33447
33290
33384
33416
33354
33351
33315
33329
33362
33344
33332
33315
33241
33308
33310
33390
33234
33195
33370
33285
33245
33269
33240
33198
33258
33245
33232
33211
33293
33330
33242
33285
33321
33259
33235
33284
33179
33220
33340
33242
33233
33212
33233
33417
33428
33204
33075
33252
33305
33180
33109
33101
33168
33093
33008
33131
33114
32998
33063
33109
33043
33002
33127
33165
33027
32938
33081
33183
33057
32976
32939
33061
33126
33010
33005
33040
32972
32967
33088
33100
33038
33052
33025
33036
33149
33151
33136
33080
33088
33120
33056
33171
33199
33098
33120
33159
33172
33123
33145
33231
33221
33167
33107
33288
33323
33240
33287
33224
33344
33338
33279
33305
33295
33260
33235
33430
33431
33347
33348
33305
33397
33440
33387
33396
33489
33460
33258
33335
33481
33505
33350
33338
33586
33568
33523
33384
33389
33495
33643
33639
33403
33464
33583
33613
33406
33495
33704
33705
33624
33546
33627
33553
33561
33526
33589
33581
33485
33494
33285
33254
33241
33250
33287
33172
33130
33113
33051
33012
32966
32878
32909
32818
32790
32881
32655
32555
32668
32617
32608
32520
32357
32508
32377
32235
32441
32292
32178
32214
32196
32217
32160
32202
32273
32177
32136
32232
32202
32226
32304
32189
32145
32207
32142
32114
32165
32076
31998
31938
31905
31855
31929
32000
31785
31760
31766
31806
31880
31868
31852
31759
31902
31949
31900
31935
31912
31970
31939
31997
32115
32055
31985
32044
32139
32116
32144
32171
32186
32222
32206
32247
32340
32409
32340
32340
32404
32483
32592
32524
32568
32606
32608
32699
32692
32737
32729
32751
32827
32824
32812
32824
32864
32918
32908
32907
33001
32920
32900
33026
33033
32864
32944
33041
32926
33032
32890
32925
32973
32796
32890
32939
32816
32858
32978
32766
32879
32904
32881
32885
32687
32970
32964
32720
32715
32856
32912
32784
32752
32808
32717
32681
32840
32728
32731
32713
32719
32762
32578
32664
32708
32627
32547
32564
32711
32704
32523
32473
32601
32628
32512
32481
32504
32515
32464
32322
32498
32462
32307
32340
32299
32303
32203
32230
32232
32141
32065
32099
32091
32036
32103
31984
32059
32067
31992
32104
32053
31977
31999
32154
32105
32062
32114
31994
32052
32175
32111
32081
32039
32008
32123
31930
31931
32028
31909
31947
31841
31826
31884
31760
31672
31728
31632
31662
31549
31328
31466
31408
31344
31210
31163
31284
31165
31090
31140
31144
31118
31066
31015
31075
31172
31143
31070
31097
31143
31112
31134
31185
31155
31212
31282
31414
31391
31333
31400
31392
31466
31477
31556
31511
31483
31685
31831
31871
31762
31772
31879
32003
32034
32025
32060
32088
32211
32181
32187
32292
32382
32342
32230
32410
32483
32465
32438
32534
32599
32454
32540
32612
32600
32593
32750
32688
32474
32593
32784
32730
32574
32735
32773
32771
32660
32660
32723
32623
32776
32775
32668
32541
32725
32758
32675
32707
32524
32722
32833
32785
32715
32656
32831
32932
32998
32995
32797
32637
32857
33109
32921
32756
32856
32914
32844
32747
32852
32918
32828
32926
32918
32816
32852
32879
32970
32937
32864
32910
32939
32933
32943
32896
32865
32982
32935
32826
32855
32869
32876
32793
32652
32708
32724
32613
32527
32600
32697
32501
32356
32472
32538
32383
32330
32323
32314
32229
32122
32205
32246
32213
32078
32079
32068
31998
32081
32077
31990
31943
31961
31974
31908
31855
31940
31985
31928
31796
31842
31987
31884
31729
31753
31883
31732
31663
31649
31599
31610
31511
31499
31424
31466
31381
31277
31283
31234
31230
31134
31136
31129
31101
30958
31030
31124
30985
30997
31044
31047
30869
30966
31056
30918
30929
30952
30945
30885
30969
31018
30983
30932
30879
30905
30911
31020
31035
30954
31026
31006
30912
31109
31333
31244
31096
31198
31425
31359
31274
31449
31597
31505
31375
31585
31755
31686
31650
31706
31860
31900
31825
31914
32024
31989
31846
31843
32121
32161
32068
32033
31994
32156
32270
32245
32154
32133
32179
32210
32248
32300
32360
32238
32196
32356
32447
32364
32394
32581
32438
32291
32487
32534
32528
32670
32610
32539
32459
32461
32696
32656
32567
32567
32378
32353
32497
32456
32378
32318
32344
32389
32252
32295
32404
32410
32413
32295
32303
32452
32502
32450
32379
32423
32484
32460
32429
32386
32416
32460
32372
32218
32262
32417
32212
32115
32234
32206
32159
32059
32064
32070
31976
31919
31889
31885
31944
31864
31691
31706
31769
31747
31667
31541
31514
31723
31636
31463
31528
31564
31449
31324
31472
31316
31158
31181
31213
31174
31061
31287
31225
30903
30852
31095
31259
31121
30914
30928
31123
31115
30883
30773
30940
30994
30871
30784
30775
30844
30974
30843
30676
30780
30845
30835
30774
30809
30762
30749
30839
30688
30649
30728
30750
30709
30529
30650
30745
30643
30680
30524
30615
30834
30589
30440
30669
30739
30685
30644
30495
30577
30731
30725
30581
30532
30638
30621
30597
30605
30612
30506
30421
30594
30754
30627
30376
30448
30622
30630
30611
30489
30446
30482
30609
30697
30582
30536
30602
30703
30649
30658
30720
30800
30809
30626
30690
30842
30931
30908
30892
30809
30850
31011
30928
30984
31040
31040
30902
30867
31059
31178
31056
30878
31072
31196
31258
31196
31144
31291
31329
31362
31364
31403
31413
31496
31517
31408
31444
31514
31555
31431
31484
31580
31550
31551
31512
31566
31530
31647
31716
31608
31652
31724
31709
31691
31717
31641
31723
31773
31741
31673
31664
31762
31681
31718
31760
31804
31831
31817
31784
31721
31745
31663
31676
31735
31688
31633
31611
31626
31600
31536
31551
31588
31555
31502
31481
31457
31378
31433
31470
31435
31432
31440
31435
31351
31303
31275
31277
31179
31079
31142
31120
31045
31059
31070
30999
30951
30825
30694
30681
30752
30806
30747
30733
30708
30634
30507
30569
30679
30600
30527
30504
30544
30446
30471
30517
30440
30430
30316
30267
30222
30243
30347
30197
30122
30251
30192
30169
30224
30091
30078
30179
30236
30268
30195
30200
30226
30108
30139
30268
30195
30163
30250
30196
30179
30232
30269
30326
30187
30150
30274
30259
30216
30293
30425
30295
30307
30471
30452
30436
30395
30546
30639
30435
30401
30634
30651
30521
30532
30578
30597
30540
30581
30654
30606
30616
30643
30623
30625
30527
30558
30664
30644
30661
30689
30689
30620
30673
30647
30567
30645
30686
30690
30669
30705
30671
30608
30640
30642
30606
30649
30728
30660
30607
30667
30680
30587
30544
30572
30614
30589
30522
30592
30557
30550
30619
30573
30553
30528
30522
30447
30439
30484
30487
30513
30486
30511
30469
30410
30405
30400
30408
30457
30515
30508
30550
30478
30445
30460
30452
30516
30483
30522
30520
30570
30543
30417
30480
30515
30465
30376
30538
30588
30477
30477
30489
30521
30507
30569
30572
30581
30632
30665
30672
30687
30700
30761
30822
30708
30841
30996
30875
30851
30904
30883
30891
30971
31106
31092
30966
31038
31060
31092
31133
31074
31154
31211
31215
31154
31186
31232
31147
31214
31221
31177
31217
31210
31192
31239
31216
31175
31199
31133
31198
31229
31142
31336
31377
31072
31050
31470
31560
31024
31138
31677
31458
31019
31234
31730
31273
30864
31416
31633
31124
30937
31515
31369
30816
31136
31369
31031
30830
31155
31185
30732
30846
31114
30761
30598
30872
30960
30809
30688
30683
30719
30795
30640
30606
30691
30497
30409
30381
30490
30492
30290
30280
30295
30189
30103
30239
30154
29925
29910
29853
29817
29815
29810
29738
29568
29631
29652
29468
29491
29443
29314
29231
29231
29210
29110
29157
29010
28918
28964
28999
28960
28790
28811
28790
28674
28650
28670
28595
28550
28515
28415
28374
28344
28384
28296
28177
28163
28184
28190
28153
28143
28077
28138
28160
28131
28148
28142
28144
28029
28133
28255
28222
28134
28060
28248
28270
28215
28236
28283
28360
28352
28445
28450
28482
28497
28513
28670
28696
28726
28720
28756
28822
28910
28941
28901
28996
28942
29010
29174
29162
29081
29092
29280
29326
29377
29465
29386
29506
29677
29473
29547
29761
29625
29619
29719
29894
29793
29692
29898
29857
29867
29884
29895
29864
29883
30043
29924
29932
30037
30055
30087
30138
30198
30127
30160
30294
30308
30346
30426
30435
30432
30469
30554
30557
30525
30527
30653
30649
30656
30845
30735
30751
30823
30848
30933
30916
30868
30803
30925
30982
30959
30897
30977
31043
30927
31032
31057
31103
31134
31117
31143
31029
31154
31320
31227
31184
31267
31318
31261
31243
31267
31219
31208
31255
31265
31158
31120
31159
30991
30898
31015
30941
30789
30813
30785
30647
30585
30607
30480
30421
30463
30305
30259
30217
30110
30118
29978
29844
29956
29876
29695
29653
29622
29677
29522
29520
29504
29456
29500
29242
29339
29245
29138
29283
29103
29140
29162
29055
28993
29002
29096
28908
28753
28880
28888
28704
28605
28728
28742
28561
28562
28569
28484
28512
28427
28423
28441
28342
28410
28337
28324
28348
28273
28365
28318
28289
28292
28322
28406
28269
28286
28322
28204
28216
28318
28279
28178
28253
28253
28176
28117
28193
28161
28006
28009
27961
27939
27928
27962
27832
27767
27858
27727
27699
27667
27638
27679
27570
27575
27663
27561
27557
27592
27570
27562
27494
27547
27580
27618
27559
27546
27709
27692
27670
27713
27791
27831
27815
27781
27843
27942
27984
27990
27927
28034
28154
28115
28022
28099
28163
28113
28183
28195
28218
28248
28154
28098
28175
28232
28164
28122
28174
28105
28080
28145
28101
28076
28059
28121
28196
28193
28147
28112
28164
28195
28188
28224
28240
28275
28289
28158
28185
28262
28218
28204
28253
28275
28277
28317
28339
28407
28386
28375
28430
28437
28418
28399
28472
28427
28426
28512
28487
28535
28546
28542
28544
28531
28588
28567
28495
28500
28575
28581
28542
28520
28527
28523
28456
28429
28463
28514
28453
28411
28507
28583
28540
28552
28654
28617
28607
28628
28645
28674
28654
28686
28687
28683
28664
28636
28668
28641
28593
28627
28670
28549
28558
28650
28531
28485
28460
28497
28500
28419
28467
28483
28468
28423
28376
28358
28406
28417
28368
28335
28345
28378
28259
28253
28299
28339
28271
28189
28317
28275
28169
28141
28318
28299
28123
28156
28110
28153
28105
28025
28106
28072
28018
28021
28039
28039
28039
28016
27926
27921
27892
27839
27726
27683
27799
27715
27690
27677
27589
27525
27513
27590
27359
27331
27464
27362
27344
27251
27268
27251
27191
27196
27130
27094
27064
27079
26968
26896
26862
26809
26705
26650
26722
26660
26641
26628
26562
26529
26544
26472
26447
26495
26448
26471
26413
26365
26356
26284
26265
26284
26252
26196
26270
26341
26259
26220
26312
26270
26156
26257
26336
26256
26284
26354
26347
26330
26341
26353
26321
26351
26392
26347
26330
26387
26317
26224
26321
26315
26203
26223
26318
26363
26306
26221
26185
26289
26292
26184
26319
26306
26225
26221
26194
26289
26123
26165
26246
26060
26167
26187
26145
26074
26090
26185
26099
26123
26246
26249
26160
26247
26323
26238
26236
26302
26331
26335
26311
26266
26265
26310
26293
26288
26273
26240
26341
26352
26299
26302
26291
26283
26288
26242
26241
26311
26251
26248
26296
26185
26157
26256
26238
26181
26187
26332
26375
26171
26231
26399
26314
26237
26303
26395
26446
26485
26432
26373
26375
26328
26334
26339
26365
26355
26313
26413
26300
26237
26305
26225
26218
26227
26301
26242
26203
26223
26095
26162
26191
26179
26196
26148
26145
26076
26045
26093
26123
26033
26036
26138
26019
26008
26072
26074
26103
26045
26060
26081
26090
26073
26045
26075
26036
25954
25931
25931
25840
25784
25642
25872
26150
25723
25567
25891
26024
25631
25614
25974
25734
25723
25848
25661
25649
25750
25673
25541
25487
25598
25730
25496
25488
25607
25456
25459
25515
25445
25345
25375
25374
25254
25290
25456
25257
25134
25303
25158
25125
25190
25119
25043
25005
25033
24954
24863
24836
24799
24771
24776
24698
24660
24718
24649
24596
24597
24582
24515
24456
24475
24472
24427
24402
24457
24414
24371
24341
24341
24423
24352
24383
24478
24444
24330
24294
24462
24488
24334
24354
24497
24499
24383
24341
24368
24351
24338
24384
24372
24308
24384
24401
24306
24327
24375
24383
24348
24354
24409
24363
24341
24416
24373
24352
24341
24357
24364
24322
24337
24322
24420
24291
24329
24377
24301
24426
24262
24256
24292
24357
24268
24224
24232
24145
24353
24182
24290
24312
24054
24305
24371
24315
24273
24274
24469
24459
24400
24442
24452
24525
24501
24567
24625
24515
24608
24639
24588
24587
24546
24646
24613
24583
24580
24524
24609
24621
24607
24505
24610
24664
24503
24582
24642
24660
24598
24613
24689
24679
24675
24660
24681
24674
24681
24689
24711
24688
24711
24702
24648
24727
24688
24657
24659
24703
24718
24723
24795
24757
24783
24794
24847
24848
24804
24889
24916
24884
24831
24857
24893
24921
24903
24849
24832
24822
24839
24803
24800
24759
24708
24744
24741
24732
24740
24701
24713
24682
24645
24618
24540
24543
24479
24495
24329
24217
24360
24218
24109
24069
24105
24011
23737
23764
23837
23656
23509
23541
23531
23374
23222
23291
23267
23008
22963
23074
22972
22776
22730
22805
22649
22405
22465
22471
22257
22080
22150
22194
21982
21890
21978
21937
21729
21708
21819
21770
21618
21615
21668
21590
21520
21461
21522
21493
21367
21335
21358
21351
21198
21192
21309
21297
21089
21077
21239
21140
21074
21139
21132
21099
21116
21147
21097
21051
21202
21282
21147
21182
21361
21366
21316
21393
21514
21464
21442
21559
21534
21488
21544
21594
21597
21668
21675
21648
21697
21752
21804
21794
21799
21804
21817
22028
22065
21862
21894
21982
22093
22052
22001
22094
22156
22245
22247
22203
22241
22361
22358
22368
22314
22381
22472
22420
22428
22403
22500
22477
22505
22555
22593
22662
22666
22720
22688
22819
22857
22806
22828
22874
22968
22869
22865
23005
23051
22980
23021
23200
23169
23113
23251
23267
23198
23281
23358
23339
23286
23340
23387
23324
23340
23349
23368
23444
23347
23298
23353
23333
23316
23222
23217
23236
23215
23197
23141
23097
22987
23048
23057
22874
22896
22916
22813
22695
22675
22705
22579
22521
22514
22505
22452
22379
22402
22296
22267
22319
22285
22225
22213
22161
22059
22134
22110
21995
21971
22015
21990
21859
21823
21910
21837
21704
21755
21663
21612
21599
21604
21519
21469
21551
21389
21357
21314
21350
21327
21242
21303
21194
21150
21111
21134
21093
21098
21136
20959
21003
21098
20896
20778
20861
20960
20940
20664
20599
20678
20690
20628
20417
20387
20501
20556
20316
20105
20236
20352
20274
20047
20011
20095
20147
20052
19783
19845
19996
19949
19762
19689
19759
19737
19710
19566
19513
19565
19664
19561
19295
19442
19574
19439
19287
19304
19372
19296
19325
19244
19168
19199
19161
19214
19093
19079
19135
18976
18965
18996
18978
18958
18924
18905
18963
18959
18922
18916
18951
18962
18922
18961
18910
18967
19017
18980
18906
18954
19110
18968
18995
19081
19137
19106
19043
19256
19192
19191
19256
19252
19276
19191
19340
19253
19235
19350
19304
19344
19297
19319
19275
19317
19398
19434
19450
19460
19527
19410
19430
19534
19546
19493
19560
19640
19599
19632
19685
19790
19761
19726
19795
19865
19844
19792
19902
19885
19846
19867
19891
19954
19912
19870
19858
19934
19991
19943
19878
19891
19986
20010
20029
19974
20086
20144
20026
20136
20151
20131
20161
20196
20211
20209
20284
20317
20336
20333
20360
20319
20368
20488
20460
20381
20349
20495
20500
20457
20536
20484
20438
20475
20444
20426
20445
20384
20325
20249
20211
20180
20106
20144
20188
20020
19934
20181
20248
20105
20007
20017
19984
19807
19885
19982
19736
19594
19661
19557
19569
19700
19691
19671
19644
19486
19364
19531
19657
19703
19586
19288
19259
19481
19628
19518
19349
19256
19129
19084
19191
19177
19021
18916
18837
18694
18625
18678
18745
18686
18494
18408
18281
18386
18484
18317
18277
17985
17889
18013
18076
17987
17694
17769
17726
17609
17628
17585
17546
17484
17486
17491
17398
17358
17459
17323
17136
17212
17463
17487
17217
17194
17262
17319
17402
17335
17371
17207
17068
17210
17205
17376
17267
17138
17261
17197
17277
17340
17275
17219
17292
17365
17396
17337
17335
17394
17394
17400
17348
17491
17476
17412
17485
17478
17527
17501
17500
17605
17659
17640
17669
17723
17724
17749
17784
17777
17829
17873
17839
17864
17889
17934
17964
17947
17996
18042
18062
18087
18128
18185
18204
18184
18227
18271
18234
18313
18329
18257
18267
18312
18335
18297
18328
18351
18341
18335
18358
18311
18304
18327
18248
18251
18280
18219
18152
18224
18110
18134
18208
18038
18107
18029
18030
18075
17969
17996
17941
17956
17918
17922
17906
17795
17842
17789
17800
17799
17682
17642
17575
17575
17596
17466
17385
17422
17464
17431
17333
17340
17366
17356
17308
17263
17269
17283
17239
17254
17311
17230
17203
17087
17111
17139
17008
17035
17046
17075
16969
17027
17119
16970
17036
17103
16943
16924
17072
17069
17086
16985
17008
17149
17041
17084
17060
17034
17125
17062
17047
17043
17022
17092
17000
16995
17112
17023
17055
16977
17002
17083
16929
17059
17050
17012
17074
17000
17026
17045
17043
16991
16971
17000
16986
16955
16968
16978
16912
16895
16861
16899
16932
16848
16816
16834
16826
16740
16754
16798
16841
16764
16681
16807
16821
16864
16817
16763
16834
16785
16837
16917
16865
16841
16848
16875
16925
16868
16907
16921
16937
16965
16949
17066
17020
17102
17009
16990
17260
17223
17190
17130
17262
17244
17152
17303
17339
17311
17297
17440
17455
17410
17479
17643
17678
17538
17538
17622
17631
17609
17698
17650
17481
17491
17575
17403
17312
17385
17338
17303
17198
17207
17234
17152
17135
17091
17028
16962
17038
17067
17003
16974
16940
16952
16873
16846
16797
16830
16786
16616
16647
16644
16567
16467
16512
16458
16392
16338
16253
16302
16150
16153
16270
16092
15988
16089
16012
15931
15929
15855
15801
15793
15808
15684
15621
15630
15590
15562
15566
15500
15432
15467
15464
15446
15380
15372
15394
15370
15319
15339
15346
15273
15286
15246
15239
15189
15162
15196
15148
15070
14983
15006
14988
